Year,TreeID,Habitat,d13C,d13Catm,D13C,CO2.alt,CO2.mean,Ci,Ci_Ca.Paulo,iWUE,Neutral.3800,Neutral.3600,Neutral.Paulo,C_ug,Plot,BAI.mm,RW,RWI,BAI.cum,Radius,DBH,CA,Max.CA,Aspect,BAI.cm,BAI.cum.cm,Age_Class,logBAI.cm,max.DBH
1953,A8P4,Downstream,-23.93558198,-6.87,17.18363354,222.77,312.6,188.5205432,0.603072755,84.86161932,84.47580136,84.00846136,68.06292425,558.31,A8,3702.930296,2.967,1.16324684,125808.261,200.115,400.23,56,118,South,37.02930296,1258.08261,Mature,3.611709571,62.6744
1953,B16P1,Upstream,-24.23725056,-6.85,17.48738892,221.42,312.6,181.0229105,0.579088005,82.23568095,84.47580136,84.00846136,68.06292425,539.93,B16,3216.197817,1.739,0.932826307,273803.1765,295.219,590.438,76,138,South,32.16197817,2738.031765,Mature,3.470784953,68.762
1953,B19P1,Upstream,-24.71330933,-6.85,17.96674084,221.42,312.6,187.6532383,0.600298267,78.09172604,84.47580136,84.00846136,68.06292425,557.93,B19,575.9247072,7.726,3.210053082,777.0369057,15.727,31.454,2,64,South,5.759247072,7.770369057,Young,1.750806749,34.2468
1954,A24P1,Upstream,-22.6305651,-6.87,15.86958918,223.06,313.2,158.9502359,0.507503946,96.40610259,84.74949952,84.28215952,68.43792425,557.95,A24,4100.37519,2.51,1.082981953,214423.5318,261.253,522.506,67,128,South,41.0037519,2144.235318,Mature,3.713663572,66.7848
1954,A24P4,Upstream,-25.54519337,-6.87,18.80437946,223.06,313.2,199.6217542,0.637361923,70.9864036,84.74949952,84.28215952,68.43792425,564.96,A24,1216.765878,4.792,1.383833451,5757.04665,42.808,85.616,9,70,South,12.16765878,57.5704665,Young,2.498781512,40.551
1954,A8P4,Downstream,-23.54086374,-6.87,16.78618483,223.06,313.2,183.3743808,0.585486529,88.46700529,84.74949952,84.28215952,68.43792425,505.1,A8,5954.538245,4.681,1.84067825,131762.7992,204.796,409.592,57,118,South,59.54538245,1317.627992,Mature,4.086738752,62.6744
1954,B16P1,Upstream,-24.24643457,-6.85,17.49663646,221.71,313.2,181.4985195,0.579497189,82.31342533,84.74949952,84.28215952,68.43792425,540.96,B16,1798.502129,0.968,0.520487855,275601.6787,296.187,592.374,77,138,South,17.98502129,2756.016787,Mature,2.889539261,68.762
1954,B19P1,Upstream,-24.15407327,-6.85,17.40363625,221.71,313.2,180.2096847,0.575382135,83.11894707,84.74949952,84.28215952,68.43792425,551.91,B19,500.8003267,4.441,1.859210445,1277.837232,20.168,40.336,3,64,South,5.008003267,12.77837232,Young,1.611037286,34.2468
1955,A24P1,Upstream,-23.83771935,-6.88,17.0751967,223.41,313.7,175.9384604,0.560849412,86.10096223,84.97758132,84.51024132,68.75042425,563.36,A24,5165.353711,3.128,1.353075849,219588.8855,264.381,528.762,68,128,South,51.65353711,2195.888855,Mature,3.944558676,66.7848
1955,A8P4,Downstream,-23.44718581,-6.88,16.68195768,223.41,313.7,182.2205141,0.580875085,89.51244127,84.97758132,84.51024132,68.75042425,524.8,A8,7036.211347,5.397,2.128477205,138799.0105,210.193,420.386,58,118,South,70.36211347,1387.990105,Mature,4.253654957,62.6744
1956,A24P1,Upstream,-23.72087233,-6.88,16.95754021,223.77,314.3,174.6387118,0.555643372,87.28830512,85.25127948,84.78393948,69.12542425,566.96,A24,4224.507756,2.531,1.097614459,223813.3933,266.912,533.824,69,128,South,42.24507756,2238.133933,Mature,3.74348784,66.7848
1956,A8P4,Downstream,-24.22483813,-6.88,17.46499731,223.77,314.3,193.4588337,0.615522856,82.87752613,85.25127948,84.78393948,69.12542425,616.67,A8,4507.846141,3.386,1.339286266,143306.8567,213.579,427.158,59,118,South,45.07846141,1433.068567,Mature,3.808404558,62.6744
1957,A24P1,Upstream,-23.89092554,-6.89,17.11887459,224.13,314.8,177.1637929,0.562782061,86.02262943,85.47936128,85.01202128,69.43792425,574.17,A24,3234.909931,1.922,0.835617962,227048.3032,268.834,537.668,70,128,South,32.34909931,2270.483032,Mature,3.476586179,66.7848
1957,A24P4,Upstream,-25.32306471,-6.89,18.56094965,224.13,314.8,197.25075,0.626590693,73.46828123,85.47936128,85.01202128,69.43792425,563.95,A24,1616.983959,4.894,1.439383187,9514.3794,55.032,110.064,12,70,South,16.16983959,95.143794,Young,2.783147753,40.551
1957,A8P4,Downstream,-23.95885431,-6.89,17.18727463,224.13,314.8,189.898258,0.603234619,85.42715558,85.47936128,85.01202128,69.43792425,561.81,A8,5446.801479,4.021,1.595082048,148753.6582,217.6,435.2,60,118,South,54.46801479,1487.536582,Mature,3.997613645,62.6744
1957,B16P1,Upstream,-24.40783994,-6.86,17.66904962,222.49,314.8,184.8272929,0.587126089,81.23294191,85.47936128,85.01202128,69.43792425,524.48,B16,3561.77107,1.892,1.024540836,283803.6761,300.562,601.124,80,138,South,35.6177107,2838.036761,Mature,3.572843006,68.762
1957,B19P1,Upstream,-24.26108305,-6.86,17.52127902,222.49,314.8,182.7689662,0.580587567,82.51939611,85.47936128,85.01202128,69.43792425,556.93,B19,1437.159057,6.954,2.97621501,4155.397675,36.369,72.738,6,64,South,14.37159057,41.55397675,Young,2.665253381,34.2468
1958,A24P1,Upstream,-23.75076417,-6.89,16.9777408,224.55,315.34,175.4984418,0.556537204,87.40097386,85.72568962,85.25834962,69.77542425,563.36,A24,3203.685039,1.89,0.823772681,230251.9883,270.724,541.448,71,128,South,32.03685039,2302.519883,Mature,3.466886815,66.7848
1958,A24P4,Upstream,-24.852073,-6.89,18.0866903,224.55,315.34,190.971722,0.605605765,77.73017373,85.72568962,85.25834962,69.77542425,563.95,A24,1601.289458,4.451,1.316907337,11115.66886,59.483,118.966,13,70,South,16.01289458,111.1566886,Young,2.773394309,40.551
1958,A8P4,Downstream,-24.47027576,-6.89,17.70224422,224.55,315.34,197.4094255,0.626020884,81.08280716,85.72568962,85.25834962,69.77542425,525.59,A8,3890.2415,2.827,1.124682552,152643.8997,220.427,440.854,61,118,South,38.902415,1526.438997,Mature,3.661056331,62.6744
1958,B16P1,Upstream,-24.37862463,-6.87,17.60995724,222.77,315.34,184.3198192,0.584511382,81.88761298,85.72568962,85.25834962,69.77542425,533.74,B16,4251.68127,2.243,1.217452781,288055.3574,302.805,605.61,81,138,South,42.5168127,2880.553574,Mature,3.749899591,68.762
1958,B19P1,Upstream,-24.17388107,-6.87,17.40379321,222.77,315.34,181.4431924,0.57538908,83.68550472,85.72568962,85.25834962,69.77542425,555.92,B19,1209.415201,4.955,2.135873416,5364.812876,41.324,82.648,7,64,South,12.09415201,53.64812876,Young,2.492722031,34.2468
1959,A24P1,Upstream,-23.50722903,-6.9,16.72261507,224.62,315.98,172.2876067,0.545248455,89.80774582,86.01763433,85.55029433,70.17542425,534.5,A24,4232.674772,2.477,1.082324102,234484.663,273.201,546.402,72,128,South,42.32674772,2344.84663,Mature,3.74541922,66.7848
1959,A24P4,Upstream,-25.51653943,-6.9,18.74588604,224.62,315.98,200.5757996,0.634773719,72.12762522,86.01763433,85.55029433,70.17542425,576.01,A24,1808.250566,4.656,1.385687635,12923.91942,64.139,128.278,14,70,South,18.08250566,129.2391942,Young,2.894944933,40.551
1959,A8P4,Downstream,-24.46302087,-6.9,17.6850477,224.62,315.98,197.5697662,0.625260353,81.39763905,86.01763433,85.55029433,70.17542425,560.29,A8,5206.880992,3.728,1.48740088,157850.7807,224.155,448.31,62,118,South,52.06880992,1578.507807,Mature,3.952566112,62.6744
1959,B16P1,Upstream,-23.899438,-6.87,17.11754909,223.06,315.98,177.8093434,0.562723411,86.35666037,86.01763433,85.55029433,70.17542425,539.93,B16,4517.173162,2.365,1.286660561,292572.5306,305.17,610.34,82,138,South,45.17173162,2925.725306,Mature,3.810471485,68.762
1959,B19P1,Upstream,-23.4691323,-6.87,16.68425365,223.06,315.98,171.7512597,0.543551046,90.14296271,86.01763433,85.55029433,70.17542425,553.92,B19,1852.922808,6.608,2.86853679,7217.735684,47.932,95.864,8,64,South,18.52922808,72.17735684,Young,2.919349382,34.2468
1960,A24P1,Upstream,-23.23435672,-6.9,16.44784686,225.33,316.91,168.9417323,0.533090569,92.48016733,86.44186648,85.97452648,70.75667425,566.96,A24,4636.845992,2.688,1.177445807,239121.509,275.889,551.778,73,128,South,46.36845992,2391.21509,Mature,3.836619485,66.7848
1960,A8P4,Downstream,-24.94063886,-6.9,18.16598415,225.33,316.91,204.8952217,0.646540727,77.42223349,86.44186648,85.97452648,70.75667425,579.79,A8,5728.337856,4.031,1.612893822,163579.1185,228.186,456.372,63,118,South,57.28337856,1635.791185,Mature,4.048010504,62.6744
1961,A24P1,Upstream,-24.17389975,-6.9,17.39391778,225.83,317.64,182.6277896,0.574952114,84.38263151,86.7748659,86.3075259,71.21292425,536.3,A24,4484.494629,2.575,1.130742949,243606.0037,278.464,556.928,74,128,South,44.84494629,2436.060037,Mature,3.803210902,66.7848
1961,A8P4,Downstream,-24.03829294,-6.9,17.25736878,225.83,317.64,192.596728,0.606336507,85.58211779,86.7748659,86.3075259,71.21292425,613.31,A8,4966.313799,3.438,1.379534774,168545.4323,231.624,463.248,64,118,South,49.66313799,1685.454323,Mature,3.905262968,62.6744
1962,A24P1,Upstream,-24.6463966,-6.92,17.84991803,226.4,318.45,189.5188671,0.595129116,80.58195803,87.14435842,86.67701842,71.71917425,568.76,A24,4261.353743,2.425,1.067500517,247867.3574,280.889,561.778,75,128,South,42.61353743,2478.673574,Mature,3.752171983,66.7848
1962,A24P4,Upstream,-25.48386419,-6.92,18.69322128,226.4,318.45,201.4016069,0.63244342,73.15524566,87.14435842,86.67701842,71.71917425,588.09,A24,2050.668686,4.294,1.300178894,19188.99783,78.154,156.308,17,70,South,20.50668686,191.8899783,Young,3.020751021,40.551
1962,A8P4,Downstream,-24.08566205,-6.92,17.28527616,226.4,318.45,193.4813353,0.6075721,85.55458536,87.14435842,86.67701842,71.71917425,577.75,A8,6955.513307,4.731,1.903735272,175500.9456,236.355,472.71,65,118,South,69.55513307,1755.009456,Mature,4.24211972,62.6744
1962,B16P1,Upstream,-24.00672538,-6.89,17.20578944,224.13,318.45,180.4426393,0.566627851,86.25460044,87.14435842,86.67701842,71.71917425,545.08,B16,607.8530809,0.313,0.171466496,300426.6071,309.239,618.478,85,138,South,6.078530809,3004.266071,Mature,1.804763024,68.762
1962,B19P1,Upstream,-24.39026615,-6.89,17.59200281,224.13,318.45,185.8846591,0.583716938,82.85333809,87.14435842,86.67701842,71.71917425,552.91,B19,1794.786781,4.686,2.076433367,12588.41392,63.301,126.602,11,64,South,17.94786781,125.8841392,Young,2.887471323,34.2468
1963,A24P1,Upstream,-23.89873288,-6.95,17.06735097,226.76,318.99,178.7946144,0.560502255,87.62211599,87.39068676,86.92334676,72.05667425,572.37,A24,3497.887509,1.975,0.871541163,251365.2449,282.864,565.728,76,128,South,34.97887509,2513.652449,Mature,3.55474431,66.7848
1963,A24P4,Upstream,-24.3717227,-6.95,17.54365107,226.76,318.99,185.5174007,0.581577481,83.42037455,87.39068676,86.92334676,72.05667425,577.02,A24,1835.750501,3.653,1.112322353,21024.74833,81.807,163.614,18,70,South,18.35750501,210.2474833,Young,2.910038483,40.551
1963,A8P4,Downstream,-24.28712926,-6.95,17.4584656,226.76,318.99,196.2542848,0.61523648,84.17184899,87.39068676,86.92334676,72.05667425,510.93,A8,4456.391729,2.982,1.203320136,179957.3373,239.337,478.674,66,118,South,44.56391729,1799.573373,Mature,3.796924502,62.6744
1963,B16P1,Upstream,-24.50416817,-6.89,17.67702348,224.55,318.99,187.3998992,0.587478915,82.24381303,87.39068676,86.92334676,72.05667425,539.93,B16,707.6704111,0.364,0.199860911,301134.2775,309.603,619.206,86,138,South,7.076704111,3011.342775,Mature,1.956808278,68.762
1963,B19P1,Upstream,-27.78482962,-6.89,20.9806451,224.55,318.99,234.0292027,0.733656863,53.1004983,87.39068676,86.92334676,72.05667425,543.89,B19,1677.58273,4.086,1.822676025,14265.99665,67.387,134.774,12,64,South,16.7758273,142.6599665,Young,2.819938999,34.2468
1964,A24P1,Upstream,-23.88588568,-6.98,17.02471821,227.18,319.62,178.544798,0.55861585,88.17200124,87.67806983,87.21072983,72.45042425,545.32,A24,1457.705252,0.819,0.362296356,252822.9502,283.683,567.366,77,128,South,14.57705252,2528.229502,Mature,2.679448547,66.7848
1964,A24P4,Upstream,-25.25225162,-6.98,18.40068843,227.18,319.62,198.0044263,0.619499488,76.00973356,87.67806983,87.21072983,72.45042425,563.95,A24,2216.415206,4.204,1.287231056,23241.16354,86.011,172.022,19,70,South,22.16415206,232.4116354,Young,3.098476212,40.551
1964,A8P4,Downstream,-24.17543584,-6.98,17.31630364,227.18,319.62,194.6317229,0.608947259,85.59466346,87.67806983,87.21072983,72.45042425,556.75,A8,6192.383324,4.083,1.652213041,186149.7207,243.42,486.84,67,118,South,61.92383324,1861.497207,Mature,4.125905134,62.6744
1964,B16P1,Upstream,-24.09939881,-6.9,17.23973214,224.62,319.62,181.5856277,0.568129741,86.27148267,87.67806983,87.21072983,72.45042425,539.93,B16,1503.638551,0.772,0.424845299,302637.9161,310.375,620.75,87,138,South,15.03638551,3026.379161,Mature,2.710472965,68.762
1964,B19P1,Upstream,-24.1489092,-6.9,17.28959054,224.62,319.62,182.2907491,0.570335865,85.83078183,87.67806983,87.21072983,72.45042425,552.91,B19,1618.541247,3.72,1.670364926,15884.53789,71.107,142.214,13,64,South,16.18541247,158.8453789,Young,2.784110372,34.2468
1965,A24P1,Upstream,-24.7351663,-7.01,17.85029688,227.54,320.04,190.4704873,0.59514588,80.98094541,87.86965854,87.40231854,72.71292425,559.75,A24,2788.240638,1.56,0.691765311,255611.1908,285.243,570.486,78,128,South,27.88240638,2556.111908,Mature,3.327995894,66.7848
1965,A8P4,Downstream,-24.33135859,-7.01,17.4436385,227.54,320.04,196.6910394,0.614582675,84.58014203,87.86965854,87.40231854,72.71292425,550.54,A8,4796.278602,3.116,1.264417495,190945.9993,246.536,493.072,68,118,South,47.96278602,1909.459993,Mature,3.870425419,62.6744
1966,A24P1,Upstream,-24.51754482,-7.03,17.61135263,228.46,321.37,187.8642652,0.584573125,83.44108423,88.47635613,88.00901613,73.54417425,568.76,A24,4024.94992,2.237,0.994372698,259636.1407,287.48,574.96,79,128,South,40.2494992,2596.361407,Mature,3.695097562,66.7848
1966,A8P4,Downstream,-24.17226684,-7.03,17.26363016,228.46,321.37,194.9489741,0.606618459,86.53144844,88.47635613,88.00901613,73.54417425,541.51,A8,5095.786183,3.268,1.329764734,196041.7855,249.804,499.608,69,118,South,50.95786183,1960.417855,Mature,3.930999053,62.6744
1967,A24P1,Upstream,-24.3859354,-7.06,17.44912623,229.03,322.18,186.0251101,0.577394966,85.09680616,88.84584865,88.37850865,74.05042425,536.3,A24,3008.915282,1.661,0.740110937,262645.056,289.141,578.282,80,128,South,30.08915282,2626.45056,Mature,3.404164735,66.7848
1967,A24P4,Upstream,-24.53506527,-7.06,17.59931644,229.03,322.18,188.1661846,0.584040551,83.75863463,88.84584865,88.37850865,74.05042425,571.99,A24,2130.32951,3.592,1.117922637,29065.8235,96.187,192.374,22,70,South,21.3032951,290.658235,Young,3.05886176,40.551
1967,A8P4,Downstream,-25.1062939,-7.06,18.17460662,229.03,322.18,208.4273541,0.646928283,78.63288823,88.84584865,88.37850865,74.05042425,541.8,A8,5848.805437,3.699,1.509281396,201890.5909,253.503,507.006,70,118,South,58.48805437,2018.905909,Mature,4.068822535,62.6744
1967,B16P1,Upstream,-24.62760822,-6.92,17.69251739,226.4,322.18,189.4948342,0.588164486,82.92822861,88.84584865,88.37850865,74.05042425,530.66,B16,912.9334294,0.466,0.258186724,305875.9693,312.031,624.062,90,138,South,9.129334294,3058.759693,Mature,2.211492778,68.762
1967,B19P1,Upstream,-24.48880615,-6.92,17.55272841,226.4,322.18,187.5020372,0.581979133,84.17372677,88.84584865,88.37850865,74.05042425,546.9,B19,2584.287962,5.129,2.347762382,21515.37176,82.756,165.512,16,64,South,25.84287962,215.1537176,Young,3.252035113,34.2468
1968,A24P1,Upstream,-24.71830684,-7.09,17.754184,229.67,323.05,190.8880152,0.590893098,82.60124052,89.24271098,88.77537098,74.59417425,552.54,A24,2743.115328,1.506,0.672653101,265388.1713,290.647,581.294,81,128,South,27.43115328,2653.881713,Mature,3.311679349,66.7848
1968,A24P4,Upstream,-25.45212947,-7.09,18.49324659,229.67,323.05,201.4523589,0.623594982,75.99852571,89.24271098,88.77537098,74.59417425,562.95,A24,3088.264919,4.981,1.558483094,32154.08842,101.168,202.336,23,70,South,30.88264919,321.5408842,Young,3.430194511,40.551
1968,A8P4,Downstream,-25.05201713,-7.09,18.0902772,229.67,323.05,207.7851214,0.643198023,79.59861593,89.24271098,88.77537098,74.59417425,575.18,A8,6253.259099,3.896,1.594011462,208143.85,257.399,514.798,71,118,South,62.53259099,2081.4385,Mature,4.135687877,62.6744
1968,B16P1,Upstream,-24.68104726,-6.95,17.71665837,226.76,323.05,190.3516144,0.589232671,82.93649099,89.24271098,88.77537098,74.59417425,540.96,B16,1128.354131,0.575,0.319289949,307004.3234,312.606,625.212,91,138,South,11.28354131,3070.043234,Mature,2.423345143,68.762
1968,B19P1,Upstream,-24.87850873,-6.95,17.91552984,226.76,323.05,193.1943325,0.598032294,81.15979221,89.24271098,88.77537098,74.59417425,551.91,B19,1195.988895,2.269,1.045130123,22711.36065,85.025,170.05,17,64,South,11.95988895,227.1136065,Young,2.481558463,34.2468
1969,A24P1,Upstream,-23.91966616,-7.12,16.92013754,230.81,324.62,179.8357101,0.553988387,90.49018119,89.95888783,89.49154783,75.57542425,577.77,A24,2212.454459,1.209,0.541285654,267600.6258,291.856,583.712,82,128,South,22.12454459,2676.006258,Mature,3.096687607,66.7848
1969,A24P4,Upstream,-25.66953401,-7.12,18.68255379,230.81,324.62,205.1505581,0.631971407,74.66840121,89.95888783,89.49154783,75.57542425,567.97,A24,1142.717496,1.782,0.560504452,33296.80591,102.95,205.9,24,70,South,11.42717496,332.9680591,Young,2.435994287,40.551
1969,A8P4,Downstream,-25.10433761,-7.12,18.11330434,230.81,324.62,209.1260648,0.644218054,79.77873745,89.95888783,89.49154783,75.57542425,482.87,A8,2680.329569,1.652,0.677739332,210824.1796,259.051,518.102,72,118,South,26.80329569,2108.241796,Mature,3.288524853,62.6744
1969,B16P1,Upstream,-24.6904314,-6.98,17.69642998,227.18,324.62,190.9861549,0.58833761,83.52115319,89.95888783,89.49154783,75.57542425,544.05,B16,605.2597433,0.308,0.171408842,307609.5831,312.914,625.828,92,138,South,6.052597433,3076.095831,Mature,1.800487508,68.762
1969,B19P1,Upstream,-25.19747508,-6.98,18.2071097,227.18,324.62,198.3214138,0.610934058,78.93661639,89.95888783,89.49154783,75.57542425,556.93,B19,2063.711558,3.779,1.751433599,24775.07221,88.804,177.608,18,64,South,20.63711558,247.7507221,Young,3.027091182,34.2468
1970,A24P1,Upstream,-24.33508537,-7.15,17.3088436,231.52,325.68,186.0244329,0.57118777,87.28472942,90.44242125,89.97508125,76.23792425,572.37,A24,2486.862581,1.353,0.607193552,270087.4884,293.209,586.418,83,128,South,24.86862581,2700.874884,Mature,3.213607001,66.7848
1970,A8P4,Downstream,-25.38384061,-7.15,18.36515144,231.52,325.68,213.4385771,0.655362863,77.77094796,90.44242125,89.97508125,76.23792425,522.02,A8,3674.867953,2.248,0.924746572,214499.0475,261.299,522.598,73,118,South,36.74867953,2144.990475,Mature,3.604102294,62.6744
1971,A24P1,Upstream,-24.38570027,-7.17,17.34002827,232.02,326.32,186.8402666,0.572567623,87.17483335,90.73436595,90.26702595,76.63792425,572.37,A24,4803.747575,2.596,1.167772723,274891.2359,295.805,591.61,84,128,South,48.03747575,2748.912359,Mature,3.871981451,66.7848
1971,A8P4,Downstream,-25.7168472,-7.17,18.68078845,232.02,326.32,218.4157187,0.669329856,75.07536261,90.73436595,90.26702595,76.63792425,520.07,A8,2730.724007,1.658,0.683877656,217229.7715,262.957,525.914,74,118,South,27.30724007,2172.297715,Mature,3.307151871,62.6744
1972,A24P1,Upstream,-23.3329953,-7.2,16.24999527,232.8,327.46,171.6990907,0.524336074,97.35056831,91.25439246,90.78705246,77.35042425,543.52,A24,2826.722317,1.517,0.684004084,277717.9583,297.322,594.644,85,128,South,28.26722317,2777.179583,Mature,3.341702942,66.7848
1972,A24P4,Upstream,-25.33591497,-7.2,18.26744054,232.8,327.46,200.930623,0.613603564,79.08086062,91.25439246,90.78705246,77.35042425,566.97,A24,3025.503513,4.323,1.380934632,40505.01999,113.548,227.096,27,70,South,30.25503513,405.0501999,Young,3.409662621,40.551
1972,A8P4,Downstream,-25.03283006,-7.2,17.96215759,232.8,327.46,208.7666092,0.637533162,81.84546112,91.25439246,90.78705246,77.35042425,552.77,A8,3275.364104,1.975,0.81681219,220505.1356,264.932,529.864,75,118,South,32.75364104,2205.051356,Mature,3.489014133,62.6744
1972,B16P1,Upstream,-24.57406908,-7.06,17.50006958,229.03,327.46,189.8118931,0.579649097,86.03006679,91.25439246,90.78705246,77.35042425,534.77,B16,1424.072342,0.721,0.403912791,311156.7585,314.713,629.426,95,138,South,14.24072342,3111.567585,Mature,2.656105707,68.762
1972,B19P1,Upstream,-24.90068007,-7.06,17.82904922,229.03,327.46,194.5786044,0.594205718,83.05087226,91.25439246,90.78705246,77.35042425,550.91,B19,1215.96927,1.978,0.933453664,30684.47342,98.829,197.658,21,64,South,12.1596927,306.8447342,Young,2.498126605,34.2468
